crash_id,state_code
20236001,TAS
20231277,NSW
20234039,SA
20233047,QLD
20234043,SA
20231014,NSW
20233031,QLD
20233164,QLD
20234003,SA
20237004,NT
20234023,SA
20232039,VIC
20232092,VIC
20233239,QLD
20233158,QLD
20232008,VIC
20232139,VIC
20231013,NSW
20231123,NSW
20232019,VIC
20236021,TAS
20238002,ACT
20232122,VIC
20232111,VIC
20234007,SA
20231240,NSW
20231099,NSW
20231161,NSW
20232259,VIC
20233174,QLD
20232101,VIC
20232120,VIC
20236013,TAS
20233253,QLD
20231209,NSW
20231107,NSW
20234083,SA
20234046,SA
20233092,QLD
20232082,VIC
20232177,VIC
20233255,QLD
20232142,VIC
20221099,NSW
20221136,NSW
20221056,NSW
20221035,NSW
20221187,NSW
20221203,NSW
20223053,QLD
20221170,NSW
20221220,NSW
20221184,NSW
20224015,SA
20221079,NSW
20221252,NSW
20224050,SA
20223141,QLD
20223045,QLD
20221135,NSW
20223271,QLD
20223108,QLD
20221109,NSW
20223173,QLD
20223123,QLD
20226027,TAS
20223253,QLD
20223174,QLD
20224019,SA
20223023,QLD
20227028,NT
20221166,NSW
20223107,QLD
20223239,QLD
20223148,QLD
20221143,NSW
20221248,NSW
20221194,NSW
20223046,QLD
20223093,QLD
20221112,NSW
20223058,QLD
20221012,NSW
20221015,NSW
20223201,QLD
20221202,NSW
20221061,NSW
20224062,SA
20221047,NSW
20221009,NSW
20223090,QLD
20221150,NSW
20223163,QLD
20223199,QLD
20221082,NSW
20223181,QLD
20224055,SA
20223206,QLD
20224032,SA
20222052,VIC
20221262,NSW
20222106,VIC
20226038,TAS
20223272,QLD
20222098,VIC
20224002,SA
20221087,NSW
20222108,VIC
20223062,QLD
20224013,SA
20222182,VIC
20223051,QLD
20221233,NSW
20221105,NSW
20226040,TAS
20221078,NSW
20223219,QLD
20222012,VIC
20223091,QLD
20222013,VIC
20222016,VIC
20223074,QLD
20223071,QLD
20221013,NSW
20221086,NSW
20223099,QLD
20223158,QLD
20221189,NSW
20223078,QLD
20226034,TAS
20221103,NSW
20222004,VIC
20224054,SA
20223150,QLD
20221181,NSW
20221215,NSW
20223113,QLD
20223018,QLD
20223223,QLD
20221040,NSW
20222023,VIC
20221042,NSW
20223010,QLD
20223012,QLD
20222220,VIC
20221031,NSW
20222015,VIC
20223028,QLD
20222196,VIC
20221081,NSW
20221188,NSW
20221173,NSW
20221131,NSW
20222159,VIC
20223052,QLD
20223138,QLD
20222031,VIC
20223064,QLD
20222121,VIC
20227002,NT
20223198,QLD
20223101,QLD
20221110,NSW
20222177,VIC
20221116,NSW
20226041,TAS
20221161,NSW
20224037,SA
20222036,VIC
20221011,NSW
20223065,QLD
20221205,NSW
20224025,SA
20223029,QLD
20223220,QLD
20222051,VIC
20221074,NSW
20223131,QLD
20222157,VIC
20226044,TAS
20227017,NT
20223248,QLD
20223044,QLD
20227040,NT
20222163,VIC
20222217,VIC
20223024,QLD
20221175,NSW
20222207,VIC
20224012,SA
20221052,NSW
20222178,VIC
20221191,NSW
20221051,NSW
20223050,QLD
20221234,NSW
20222068,VIC
20226023,TAS
20221002,NSW
20222126,VIC
20222102,VIC
20221176,NSW
20226011,TAS
20221037,NSW
20222139,VIC
20228002,ACT
20222211,VIC
20221077,NSW
20223059,QLD
20223129,QLD
20228009,ACT
20223252,QLD
20224044,SA
20222032,VIC
20223146,QLD
20221102,NSW
20228007,ACT
20221245,NSW
20221240,NSW
20223055,QLD
20223258,QLD
20223164,QLD
20221199,NSW
20221016,NSW
20222205,VIC
20222103,VIC
20223152,QLD
20224065,SA
20221080,NSW
20221008,NSW
20222142,VIC
20222019,VIC
20223246,QLD
20223135,QLD
20222180,VIC
20221017,NSW
20223166,QLD
20222111,VIC
20222135,VIC
20221152,NSW
20223162,QLD
20221225,NSW
20226005,TAS
20223208,QLD
20221230,NSW
20226007,TAS
20223005,QLD
20223003,QLD
20221132,NSW
20221094,NSW
20222021,VIC
20223209,QLD
20221195,NSW
20221026,NSW
20221192,NSW
20222073,VIC
20221163,NSW
20223016,QLD
20222204,VIC
20224007,SA
20223249,QLD
20226006,TAS
20221126,NSW
20221107,NSW
20223226,QLD
20223002,QLD
20222191,VIC
20221097,NSW
20223214,QLD
20222040,VIC
20223075,QLD
20223073,QLD
20221210,NSW
20222037,VIC
20224061,SA
20222184,VIC
20223139,QLD
20221180,NSW
20224041,SA
20222190,VIC
20222101,VIC
20227025,NT
20221067,NSW
20223034,QLD
20222006,VIC
20221190,NSW
20222104,VIC
20221106,NSW
20223068,QLD
20221250,NSW
20221141,NSW
20226026,TAS
20221162,NSW
20222120,VIC
20223217,QLD
20222014,VIC
20222109,VIC
20222166,VIC
20222131,VIC
20223154,QLD
20222225,VIC
20221174,NSW
20224036,SA
20223031,QLD
20223221,QLD
20221140,NSW
20222169,VIC
20221237,NSW
20221060,NSW
20222090,VIC
20222176,VIC
20222214,VIC
20221243,NSW
20222208,VIC
20223118,QLD
20222172,VIC
20221127,NSW
20222183,VIC
20223153,QLD
20221244,NSW
20221133,NSW
20224026,SA
20222199,VIC
20224038,SA
20224051,SA
20223228,QLD
20221025,NSW
20223025,QLD
20223147,QLD
20223039,QLD
20222192,VIC
20222215,VIC
20223061,QLD
20223170,QLD
20221054,NSW
20221096,NSW
20221235,NSW
20222047,VIC
20221010,NSW
20222195,VIC
20223117,QLD
20222233,VIC
20223121,QLD
20222119,VIC
20228003,ACT
20227018,NT
20221217,NSW
20221089,NSW
20226042,TAS
20223042,QLD
20227038,NT
20223114,QLD
20224053,SA
20222231,VIC
20223264,QLD
20226016,TAS
20222164,VIC
20221118,NSW
20223086,QLD
20224043,SA
20223265,QLD
20223180,QLD
20221168,NSW
20223100,QLD
20221239,NSW
20221092,NSW
20223202,QLD
20222005,VIC
20224008,SA
20223241,QLD
20227009,NT
20222071,VIC
20227031,NT
20223097,QLD
20224056,SA
20221232,NSW
20222224,VIC
20224057,SA
20221256,NSW
20223238,QLD
20222003,VIC
20227037,NT
20227012,NT
20223256,QLD
20222140,VIC
20221055,NSW
20222152,VIC
20221098,NSW
20223076,QLD
20222044,VIC
20222216,VIC
20223171,QLD
20223015,QLD
20223191,QLD
20223115,QLD
20223004,QLD
20222232,VIC
20223218,QLD
20222197,VIC
20221255,NSW
20222029,VIC
20223125,QLD
20223222,QLD
20223203,QLD
20223111,QLD
20221212,NSW
20224066,SA
20222223,VIC
20226015,TAS
20223008,QLD
20222181,VIC
20227001,NT
20224058,SA
20222028,VIC
20222010,VIC
20227023,NT
20222151,VIC
20221249,NSW
20224033,SA
20223098,QLD
20223188,QLD
20222105,VIC
20221149,NSW
20222024,VIC
20221197,NSW
20224060,SA
20223186,QLD
20222154,VIC
20221073,NSW
20226019,TAS
20222236,VIC
20221153,NSW
20222089,VIC
20222067,VIC
20223102,QLD
20223032,QLD
20223037,QLD
20223177,QLD
20221071,NSW
20223143,QLD
20227016,NT
20221151,NSW
20223234,QLD
20222221,VIC
20222133,VIC
20221006,NSW
20223038,QLD
20223095,QLD
20223254,QLD
20226004,TAS
20223085,QLD
20222008,VIC
20224040,SA
20222143,VIC
20222123,VIC
20222132,VIC
20223120,QLD
20223103,QLD
20221129,NSW
20222064,VIC
20222054,VIC
20221120,NSW
20222011,VIC
20221213,NSW
20226003,TAS
20223157,QLD
20222033,VIC
20221070,NSW
20223082,QLD
20223105,QLD
20222091,VIC
20221122,NSW
20221219,NSW
20227022,NT
20222141,VIC
20222187,VIC
20226030,TAS
20223247,QLD
20223259,QLD
20223204,QLD
20221053,NSW
20222124,VIC
20227021,NT
20223178,QLD
20223026,QLD
20222112,VIC
20224067,SA
20223080,QLD
20227013,NT
20221209,NSW
20221123,NSW
20221043,NSW
20222156,VIC
20221258,NSW
20223013,QLD
20228008,ACT
20222209,VIC
20222059,VIC
20224068,SA
20224024,SA
20221257,NSW
20221058,NSW
20223049,QLD
20227029,NT
20222149,VIC
20222094,VIC
20222035,VIC
20222226,VIC
20223172,QLD
20222128,VIC
20222218,VIC
20222060,VIC
20223011,QLD
20223014,QLD
20221177,NSW
20221004,NSW
20223033,QLD
20221059,NSW
20223216,QLD
20224020,SA
20222001,VIC
20222018,VIC
20223193,QLD
20222077,VIC
20223156,QLD
20221039,NSW
20221003,NSW
20223262,QLD
20226037,TAS
20227014,NT
20224035,SA
20222229,VIC
20223063,QLD
20221030,NSW
20222092,VIC
20223212,QLD
20221085,NSW
20223179,QLD
20223242,QLD
20223136,QLD
20227039,NT
20222115,VIC
20221091,NSW
20226043,TAS
20223087,QLD
20223048,QLD
20223155,QLD
20228013,ACT
20223057,QLD
20226002,TAS
20223119,QLD
20222158,VIC
20222043,VIC
20221171,NSW
20226021,TAS
20221155,NSW
20222055,VIC
20223096,QLD
20223270,QLD
20221028,NSW
20227011,NT
20223261,QLD
20228014,ACT
20223183,QLD
20224009,SA
20222075,VIC
20223185,QLD
20223054,QLD
20223269,QLD
20221178,NSW
20222202,VIC
20228015,ACT
20223168,QLD
20221065,NSW
20223110,QLD
20223088,QLD
20223043,QLD
20223197,QLD
20223236,QLD
20221227,NSW
20221100,NSW
20223134,QLD
20224028,SA
20221221,NSW
20221090,NSW
20222009,VIC
20223006,QLD
20223235,QLD
20221050,NSW
20223273,QLD
20223190,QLD
20223243,QLD
20222078,VIC
20221263,NSW
20223237,QLD
20226020,TAS
20221211,NSW
20222074,VIC
20226012,TAS
20221222,NSW
20228005,ACT
20222096,VIC
20223224,QLD
20221144,NSW
20221146,NSW
20223083,QLD
20226010,TAS
20223104,QLD
20222025,VIC
20224047,SA
20227032,NT
20223149,QLD
20223192,QLD
20223106,QLD
20224011,SA
20221114,NSW
20221236,NSW
20221029,NSW
20224023,SA
20224046,SA
20222189,VIC
20221125,NSW
20222099,VIC
20221095,NSW
20227015,NT
20223040,QLD
20221147,NSW
20227008,NT
20228012,ACT
20221201,NSW
20221062,NSW
20223020,QLD
20222076,VIC
20224064,SA
20222238,VIC
20224059,SA
20221164,NSW
20222170,VIC
20221108,NSW
20222144,VIC
20222038,VIC
20226029,TAS
20221046,NSW
20223266,QLD
20221196,NSW
20226031,TAS
20222072,VIC
20221226,NSW
20223035,QLD
20221124,NSW
20221027,NSW
20221261,NSW
20221113,NSW
20223196,QLD
20221185,NSW
20221044,NSW
20226001,TAS
20224001,SA
20221231,NSW
20222084,VIC
20221128,NSW
20227024,NT
20222066,VIC
20221018,NSW
20227026,NT
20228010,ACT
20223167,QLD
20222042,VIC
20222034,VIC
20226036,TAS
20223145,QLD
20223036,QLD
20224049,SA
20222147,VIC
20223151,QLD
20223109,QLD
20221001,NSW
20224016,SA
20221200,NSW
20222227,VIC
20221208,NSW
20223056,QLD
20226039,TAS
20226008,TAS
20226017,TAS
20221111,NSW
20224018,SA
20227036,NT
20222200,VIC
20224045,SA
20222230,VIC
20222173,VIC
20224004,SA
20221253,NSW
20222093,VIC
20221238,NSW
20221093,NSW
20222058,VIC
20221157,NSW
20223260,QLD
20224006,SA
20222175,VIC
20226018,TAS
20221072,NSW
20221076,NSW
20221251,NSW
20224021,SA
20221148,NSW
20222080,VIC
20222114,VIC
20223127,QLD
20226009,TAS
20222145,VIC
20222049,VIC
20221193,NSW
20223072,QLD
20223169,QLD
20221049,NSW
20223225,QLD
20224003,SA
20221064,NSW
20223159,QLD
20222185,VIC
20223060,QLD
20227007,NT
20222081,VIC
20222138,VIC
20223240,QLD
20221084,NSW
20221121,NSW
20227033,NT
20224042,SA
20227020,NT
20221145,NSW
20221066,NSW
20221139,NSW
20223094,QLD
20221242,NSW
20222027,VIC
20221223,NSW
20223160,QLD
20224014,SA
20223017,QLD
20223132,QLD
20221101,NSW
20222026,VIC
20223245,QLD
20223200,QLD
20221019,NSW
20224034,SA
20222122,VIC
20223215,QLD
20223122,QLD
20221182,NSW
20222061,VIC
20221247,NSW
20221033,NSW
20223189,QLD
20226035,TAS
20221169,NSW
20221207,NSW
20223250,QLD
20226014,TAS
20223232,QLD
20221088,NSW
20221165,NSW
20222234,VIC
20221204,NSW
20222134,VIC
20226013,TAS
20223175,QLD
20223263,QLD
20222020,VIC
20223001,QLD
20221119,NSW
20221138,NSW
20223205,QLD
20221063,NSW
20227004,NT
20223112,QLD
20222161,VIC
20222235,VIC
20222150,VIC
20223066,QLD
20223069,QLD
20223137,QLD
20223194,QLD
20223268,QLD
20223124,QLD
20221036,NSW
20223084,QLD
20221172,NSW
20222048,VIC
20221134,NSW
20223251,QLD
20222113,VIC
20222017,VIC
20221069,NSW
20223213,QLD
20222070,VIC
20223229,QLD
20223187,QLD
20222130,VIC
20221023,NSW
20221038,NSW
20227030,NT
20221083,NSW
20224031,SA
20222213,VIC
20221206,NSW
20227010,NT
20224027,SA
20223130,QLD
20222083,VIC
20223126,QLD
20223144,QLD
20221032,NSW
20221156,NSW
20224029,SA
20224063,SA
20223027,QLD
20224022,SA
20221130,NSW
20222082,VIC
20222097,VIC
20223244,QLD
20221260,NSW
20221167,NSW
20222228,VIC
20221005,NSW
20223255,QLD
20223079,QLD
20222188,VIC
20228011,ACT
20226025,TAS
20223207,QLD
20222086,VIC
20221045,NSW
20223007,QLD
20226032,TAS
20221117,NSW
20222107,VIC
20221104,NSW
20221218,NSW
20224052,SA
20223182,QLD
20222155,VIC
20226028,TAS
20222045,VIC
20223161,QLD
20224039,SA
20221142,NSW
20223231,QLD
20222146,VIC
20222039,VIC
20221160,NSW
20221137,NSW
20223227,QLD
20221022,NSW
20227035,NT
20223009,QLD
20223165,QLD
20223019,QLD
20222201,VIC
20222050,VIC
20223081,QLD
20223210,QLD
20223116,QLD
20221041,NSW
20222088,VIC
20224010,SA
20221216,NSW
20223267,QLD
20223030,QLD
20221007,NSW
20223176,QLD
20221246,NSW
20223022,QLD
20223230,QLD
20221021,NSW
20222087,VIC
20223184,QLD
20224030,SA
20222179,VIC
20222118,VIC
20224005,SA
20221048,NSW
20223140,QLD
20223092,QLD
20221014,NSW
20221057,NSW
20222116,VIC
20223047,QLD
20222056,VIC
20222203,VIC
20223257,QLD
20223128,QLD
20222160,VIC
20222053,VIC
20221183,NSW
20222110,VIC
20221224,NSW
20221259,NSW
20221228,NSW
20221198,NSW
20223195,QLD
20221034,NSW
20221115,NSW
20223211,QLD
20221075,NSW
20223089,QLD
20222162,VIC
20222065,VIC
20221159,NSW
20222046,VIC
20221068,NSW
20222174,VIC
20223041,QLD
20226022,TAS
20221020,NSW
20223133,QLD
20222062,VIC
20221254,NSW
20222007,VIC
20223233,QLD
20221241,NSW
20227006,NT
20222212,VIC
20221229,NSW
20226033,TAS
20222041,VIC
20221186,NSW
20227034,NT
20224048,SA
20221214,NSW
20223142,QLD
20222100,VIC
20223021,QLD
20221158,NSW
20222117,VIC
20221154,NSW
20227019,NT
20221024,NSW
20222186,VIC
20224017,SA
20222219,VIC
20228001,ACT
20222125,VIC
20226024,TAS
20213216,QLD
20212172,VIC
20215133,WA
20213127,QLD
20212142,VIC
20212161,VIC
20211232,NSW
20212205,VIC
20211018,NSW
20212026,VIC
20217020,NT
20216011,TAS
20212157,VIC
20213119,QLD
20212051,VIC
20211130,NSW
20217003,NT
20213226,QLD
20217025,NT
20213164,QLD
20211254,NSW
20212108,VIC
20213187,QLD
20212145,VIC
20214071,SA
20211225,NSW
20211166,NSW
20211178,NSW
20214004,SA
20211200,NSW
20215156,WA
20211155,NSW
20211170,NSW
20215047,WA
20212198,VIC
20212013,VIC
20214049,SA
20213006,QLD
20211017,NSW
20214075,SA
20213162,QLD
20217007,NT
20211124,NSW
20215063,WA
20211075,NSW
20211174,NSW
20211229,NSW
20213008,QLD
20213150,QLD
20211133,NSW
20211042,NSW
20212133,VIC
20212194,VIC
20212196,VIC
20213195,QLD
20212129,VIC
20215152,WA
20215013,WA
20215078,WA
20216018,TAS
20211250,NSW
20216010,TAS
20211039,NSW
20211131,NSW
20214022,SA
20211246,NSW
20214015,SA
20211031,NSW
20212030,VIC
20212067,VIC
20211081,NSW
20211181,NSW
20215057,WA
20214074,SA
20215150,WA
20213228,QLD
20211027,NSW
20211087,NSW
20211086,NSW
20211242,NSW
20215054,WA
20215144,WA
20211147,NSW
20211194,NSW
20213247,QLD
20211146,NSW
20212029,VIC
20213206,QLD
20216016,TAS
20211164,NSW
20211009,NSW
20212162,VIC
20213242,QLD
20212075,VIC
20213086,QLD
20211235,NSW
20211025,NSW
20213175,QLD
20212078,VIC
20211058,NSW
20212153,VIC
20211167,NSW
20212167,VIC
20211215,NSW
20213154,QLD
20211205,NSW
20215151,WA
20215066,WA
20212113,VIC
20214077,SA
20211013,NSW
20211103,NSW
20211085,NSW
20213026,QLD
20217018,NT
20213052,QLD
20213031,QLD
20213153,QLD
20214027,SA
20215076,WA
20216032,TAS
20214020,SA
20211097,NSW
20212061,VIC
20213071,QLD
20212176,VIC
20212136,VIC
20214084,SA
20215105,WA
20214056,SA
20211024,NSW
20212201,VIC
20213166,QLD
20215106,WA
20212057,VIC
20211201,NSW
20212160,VIC
20211140,NSW
20211041,NSW
20212034,VIC
20212010,VIC
20214036,SA
20213163,QLD
20211101,NSW
20211251,NSW
20213143,QLD
20212209,VIC
20212135,VIC
20211168,NSW
20214050,SA
20212011,VIC
20212185,VIC
20213088,QLD
20211245,NSW
20214039,SA
20213137,QLD
20212137,VIC
20215141,WA
20213214,QLD
20211127,NSW
20213134,QLD
20211183,NSW
20213027,QLD
20212155,VIC
20213067,QLD
20211213,NSW
20212016,VIC
20215018,WA
20215149,WA
20213190,QLD
20212024,VIC
20215024,WA
20216027,TAS
20215095,WA
20213149,QLD
20212143,VIC
20214058,SA
20211185,NSW
20211159,NSW
20213140,QLD
20212156,VIC
20215001,WA
20215114,WA
20212097,VIC
20212028,VIC
20215067,WA
20212087,VIC
20213227,QLD
20213174,QLD
20213136,QLD
20211202,NSW
20213197,QLD
20211189,NSW
20213106,QLD
20211100,NSW
20211093,NSW
20213032,QLD
20214003,SA
20211021,NSW
20211161,NSW
20211256,NSW
20215065,WA
20213070,QLD
20213132,QLD
20212056,VIC
20217014,NT
20213046,QLD
20214037,SA
20211135,NSW
20211234,NSW
20213170,QLD
20214061,SA
20213235,QLD
20213212,QLD
20214023,SA
20211151,NSW
20212060,VIC
20211089,NSW
20215041,WA
20213123,QLD
20211145,NSW
20216009,TAS
20211078,NSW
20211207,NSW
20211059,NSW
20212154,VIC
20215020,WA
20212019,VIC
20213144,QLD
20213199,QLD
20212186,VIC
20213082,QLD
20211006,NSW
20213003,QLD
20213141,QLD
20214030,SA
20214054,SA
20215125,WA
20213230,QLD
20212179,VIC
20215157,WA
20211077,NSW
20212049,VIC
20213135,QLD
20214062,SA
20213112,QLD
20211199,NSW
20212092,VIC
20211152,NSW
20212036,VIC
20213093,QLD
20213151,QLD
20213057,QLD
20215059,WA
20211212,NSW
20211106,NSW
20211184,NSW
20215154,WA
20213183,QLD
20217012,NT
20211063,NSW
20217009,NT
20213177,QLD
20213101,QLD
20212095,VIC
20213185,QLD
20214091,SA
20214081,SA
20212128,VIC
20215102,WA
20212098,VIC
20214059,SA
20211177,NSW
20214001,SA
20212119,VIC
20215127,WA
20213002,QLD
20216013,TAS
20213087,QLD
20213030,QLD
20212021,VIC
20211116,NSW
20211076,NSW
20211136,NSW
20212008,VIC
20215077,WA
20213129,QLD
20212066,VIC
20214047,SA
20211191,NSW
20215044,WA
20212106,VIC
20212134,VIC
20212053,VIC
20217008,NT
20212111,VIC
20211011,NSW
20213068,QLD
20213157,QLD
20212012,VIC
20211203,NSW
20215140,WA
20213090,QLD
20212072,VIC
20215088,WA
20215155,WA
20215147,WA
20213155,QLD
20215055,WA
20211020,NSW
20213130,QLD
20215121,WA
20216022,TAS
20215014,WA
20212090,VIC
20211030,NSW
20215040,WA
20213188,QLD
20212159,VIC
20214013,SA
20215142,WA
20211154,NSW
20215132,WA
20212077,VIC
20216014,TAS
20211094,NSW
20212146,VIC
20211015,NSW
20211108,NSW
20213165,QLD
20214086,SA
20214079,SA
20214010,SA
20215128,WA
20213062,QLD
20215089,WA
20211055,NSW
20213128,QLD
20211048,NSW
20213210,QLD
20212055,VIC
20212151,VIC
20213084,QLD
20215028,WA
20216031,TAS
20217010,NT
20211237,NSW
20211197,NSW
20215002,WA
20211160,NSW
20215022,WA
20213113,QLD
20213133,QLD
20213232,QLD
20215030,WA
20212175,VIC
20213096,QLD
20211029,NSW
20213085,QLD
20213040,QLD
20213126,QLD
20213222,QLD
20211244,NSW
20215038,WA
20213217,QLD
20213066,QLD
20211172,NSW
20211125,NSW
20217006,NT
20216020,TAS
20215049,WA
20213058,QLD
20212058,VIC
20216025,TAS
20215145,WA
20213218,QLD
20214017,SA
20212023,VIC
20212014,VIC
20213028,QLD
20213023,QLD
20212171,VIC
20211118,NSW
20213248,QLD
20214070,SA
20212076,VIC
20213024,QLD
20217023,NT
20213142,QLD
20213139,QLD
20212071,VIC
20211220,NSW
20211236,NSW
20216033,TAS
20214028,SA
20212118,VIC
20211057,NSW
20213196,QLD
20212074,VIC
20211126,NSW
20211045,NSW
20215110,WA
20212210,VIC
20215015,WA
20216029,TAS
20211113,NSW
20213192,QLD
20213118,QLD
20213019,QLD
20212124,VIC
20213012,QLD
20212187,VIC
20212044,VIC
20212109,VIC
20215007,WA
20213016,QLD
20211249,NSW
20212005,VIC
20211088,NSW
20215123,WA
20213010,QLD
20214066,SA
20213120,QLD
20212088,VIC
20215091,WA
20215153,WA
20214078,SA
20216024,TAS
20213073,QLD
20211148,NSW
20213103,QLD
20212180,VIC
20216028,TAS
20215139,WA
20213231,QLD
20213237,QLD
20211260,NSW
20217015,NT
20211049,NSW
20215082,WA
20214012,SA
20215131,WA
20212050,VIC
20213238,QLD
20212079,VIC
20214016,SA
20211026,NSW
20215005,WA
20212096,VIC
20213078,QLD
20213004,QLD
20213097,QLD
20212189,VIC
20211050,NSW
20212052,VIC
20217024,NT
20213039,QLD
20213107,QLD
20216006,TAS
20215046,WA
20211068,NSW
20212147,VIC
20217016,NT
20213080,QLD
20215143,WA
20212149,VIC
20213035,QLD
20211239,NSW
20211064,NSW
20217031,NT
20214025,SA
20212158,VIC
20216019,TAS
20211241,NSW
20211221,NSW
20212002,VIC
20213029,QLD
20211120,NSW
20212039,VIC
20212063,VIC
20213005,QLD
20211040,NSW
20212148,VIC
20215061,WA
20213169,QLD
20213017,QLD
20214014,SA
20215052,WA
20214021,SA
20211012,NSW
20213182,QLD
20211175,NSW
20214024,SA
20211196,NSW
20217019,NT
20213160,QLD
20211062,NSW
20212038,VIC
20213079,QLD
20214072,SA
20211038,NSW
20217028,NT
20211227,NSW
20218003,ACT
20212204,VIC
20211047,NSW
20213219,QLD
20213180,QLD
20212177,VIC
20213054,QLD
20212182,VIC
20212022,VIC
20211003,NSW
20211072,NSW
20213200,QLD
20213038,QLD
20211074,NSW
20211028,NSW
20214052,SA
20213077,QLD
20211115,NSW
20211014,NSW
20212165,VIC
20211252,NSW
20211104,NSW
20212211,VIC
20214063,SA
20211069,NSW
20215099,WA
20217029,NT
20214032,SA
20212141,VIC
20211096,NSW
20211095,NSW
20212089,VIC
20213061,QLD
20211142,NSW
20213048,QLD
20213033,QLD
20213156,QLD
20212188,VIC
20214069,SA
20211158,NSW
20213041,QLD
20211144,NSW
20216021,TAS
20212018,VIC
20211186,NSW
20214053,SA
20217022,NT
20211216,NSW
20215004,WA
20213105,QLD
20212103,VIC
20212047,VIC
20215021,WA
20212064,VIC
20211228,NSW
20211218,NSW
20215073,WA
20213173,QLD
20213034,QLD
20213171,QLD
20215009,WA
20214073,SA
20213146,QLD
20215098,WA
20213099,QLD
20211162,NSW
20212099,VIC
20213100,QLD
20212003,VIC
20212107,VIC
20215096,WA
20211150,NSW
20215070,WA
20211259,NSW
20211036,NSW
20212166,VIC
20212178,VIC
20212020,VIC
20213124,QLD
20215148,WA
20211255,NSW
20213125,QLD
20217013,NT
20213072,QLD
20214038,SA
20211134,NSW
20213225,QLD
20215045,WA
20211192,NSW
20211053,NSW
20215083,WA
20215011,WA
20215056,WA
20213158,QLD
20213009,QLD
20211129,NSW
20213060,QLD
20217011,NT
20213186,QLD
20215053,WA
20213194,QLD
20212104,VIC
20214005,SA
20213209,QLD
20213211,QLD
20211209,NSW
20216026,TAS
20213091,QLD
20217032,NT
20212190,VIC
20211079,NSW
20211257,NSW
20212070,VIC
20213203,QLD
20215033,WA
20211111,NSW
20211231,NSW
20212169,VIC
20211123,NSW
20217001,NT
20214048,SA
20211258,NSW
20211222,NSW
20211022,NSW
20216012,TAS
20215068,WA
20215006,WA
20211034,NSW
20217004,NT
20215100,WA
20211190,NSW
20215036,WA
20215037,WA
20213193,QLD
20213245,QLD
20214057,SA
20215108,WA
20214019,SA
20211132,NSW
20212125,VIC
20213083,QLD
20215124,WA
20215069,WA
20212086,VIC
20213044,QLD
20212025,VIC
20215058,WA
20211226,NSW
20213021,QLD
20216003,TAS
20212073,VIC
20212138,VIC
20211206,NSW
20212131,VIC
20213223,QLD
20211043,NSW
20215092,WA
20214088,SA
20211195,NSW
20213114,QLD
20212117,VIC
20215090,WA
20212207,VIC
20212174,VIC
20212004,VIC
20211001,NSW
20213152,QLD
20212091,VIC
20216030,TAS
20211083,NSW
20212037,VIC
20212105,VIC
20217017,NT
20215094,WA
20214080,SA
20216002,TAS
20211247,NSW
20213050,QLD
20215050,WA
20213059,QLD
20213074,QLD
20212054,VIC
20215115,WA
20214040,SA
20212085,VIC
20214093,SA
20211198,NSW
20212094,VIC
20212195,VIC
20211007,NSW
20215134,WA
20213055,QLD
20214041,SA
20211005,NSW
20212203,VIC
20213089,QLD
20211248,NSW
20215093,WA
20212121,VIC
20215003,WA
20211099,NSW
20212163,VIC
20213213,QLD
20211188,NSW
20211180,NSW
20216023,TAS
20213075,QLD
20215136,WA
20213076,QLD
20211016,NSW
20211238,NSW
20213168,QLD
20213042,QLD
20212040,VIC
20211082,NSW
20214083,SA
20213013,QLD
20214042,SA
20216005,TAS
20212065,VIC
20211061,NSW
20211067,NSW
20215111,WA
20214065,SA
20216017,TAS
20212101,VIC
20216008,TAS
20211137,NSW
20211060,NSW
20211033,NSW
20211084,NSW
20215039,WA
20211117,NSW
20212045,VIC
20213108,QLD
20214090,SA
20213234,QLD
20218010,ACT
20211240,NSW
20211098,NSW
20213220,QLD
20217002,NT
20213176,QLD
20211219,NSW
20214018,SA
20212152,VIC
20211071,NSW
20214043,SA
20213229,QLD
20215043,WA
20213236,QLD
20212035,VIC
20211163,NSW
20211092,NSW
20218005,ACT
20213051,QLD
20213047,QLD
20211217,NSW
20211149,NSW
20211070,NSW
20213081,QLD
20213036,QLD
20213233,QLD
20212001,VIC
20213244,QLD
20213014,QLD
20211035,NSW
20213179,QLD
20214045,SA
20212191,VIC
20213104,QLD
20213145,QLD
20217021,NT
20212009,VIC
20212164,VIC
20212042,VIC
20212130,VIC
20213178,QLD
20214082,SA
20213243,QLD
20212032,VIC
20214026,SA
20212081,VIC
20213205,QLD
20213001,QLD
20212033,VIC
20211080,NSW
20215146,WA
20211044,NSW
20215042,WA
20213056,QLD
20212144,VIC
20212110,VIC
20215087,WA
20212059,VIC
20213109,QLD
20212212,VIC
20213110,QLD
20213148,QLD
20214085,SA
20211128,NSW
20214006,SA
20212116,VIC
20212120,VIC
20217030,NT
20212027,VIC
20215034,WA
20212062,VIC
20214009,SA
20211052,NSW
20212083,VIC
20215086,WA
20214087,SA
20213147,QLD
20212015,VIC
20211056,NSW
20215027,WA
20213020,QLD
20211037,NSW
20214051,SA
20212183,VIC
20211171,NSW
20211091,NSW
20215074,WA
20213189,QLD
20215097,WA
20211004,NSW
20211182,NSW
20211065,NSW
20213224,QLD
20213053,QLD
20214092,SA
20212139,VIC
20212115,VIC
20211090,NSW
20213063,QLD
20213049,QLD
20211187,NSW
